employee_id,employee_code,age,gender,marital_status,education_level,education_field,hire_date,employment_type,business_travel,distance_from_home_km,work_location,department_id,job_role,job_level,manager_id,status
4413,EMP04413,31,Female,Single,4,Medical,2018-11-04 18:51:34,Full-time,Travel_Frequently,3,Remote,14,HR Manager,1,2358.0,Active
4414,EMP04414,54,Male,Divorced,5,HR,2012-03-10 06:54:19,Contract,Non-Travel,6,Remote,13,Sales Executive,1,1941.0,Active
4415,EMP04415,36,Male,Married,2,HR,2018-11-07 04:46:32,Full-time,Travel_Frequently,31,Office,20,Sales Executive,1,3152.0,Attrited
4416,EMP04416,29,Male,Divorced,4,Marketing,2012-08-18 15:02:06,Full-time,Travel_Frequently,43,Hybrid,18,Sales Executive,3,4140.0,Attrited
4417,EMP04417,52,Female,Married,2,Life Sciences,2011-03-08 10:38:00,Full-time,Travel_Rarely,5,Remote,1,HR Manager,3,453.0,Active
4418,EMP04418,35,Male,Divorced,2,Technical,2015-03-06 15:15:40,Full-time,Travel_Rarely,46,Remote,13,Sales Executive,2,1008.0,Active
4419,EMP04419,32,Male,Married,2,Technical,2011-04-22 06:35:57,Full-time,Non-Travel,10,Remote,20,Data Analyst,5,,Active
4420,EMP04420,53,Female,Single,1,Technical,2020-09-07 19:31:49,Full-time,Travel_Rarely,27,Hybrid,7,HR Manager,2,1223.0,Active
4421,EMP04421,34,Female,Single,4,Medical,2020-12-28 12:23:25,Full-time,Non-Travel,24,Remote,6,Manager,5,,Active
4422,EMP04422,28,Female,Single,2,HR,2020-03-27 22:59:01,Full-time,Non-Travel,22,Remote,9,HR Manager,2,194.0,Active
4423,EMP04423,28,Male,Divorced,1,HR,2016-06-15 06:19:19,Full-time,Travel_Rarely,25,Hybrid,10,Data Analyst,2,1036.0,Active
4424,EMP04424,47,Male,Divorced,1,HR,2016-01-07 01:36:33,Full-time,Travel_Rarely,3,Hybrid,3,Data Analyst,2,1150.0,Active
4425,EMP04425,32,Male,Divorced,3,Life Sciences,2019-11-29 01:27:41,Full-time,Non-Travel,16,Remote,7,Data Analyst,2,440.0,Attrited
4426,EMP04426,21,Female,Single,3,HR,2013-01-17 09:30:57,Full-time,Non-Travel,30,Office,11,Sales Executive,3,732.0,Active
4427,EMP04427,31,Female,Married,4,HR,2014-08-23 00:19:44,Full-time,Non-Travel,48,Office,12,Manager,5,,Active
4428,EMP04428,59,Female,Single,3,Medical,2013-01-26 22:57:57,Full-time,Travel_Frequently,43,Hybrid,12,Manager,2,3656.0,Active
4429,EMP04429,51,Female,Single,4,Marketing,2011-09-24 15:42:25,Full-time,Travel_Frequently,4,Remote,13,Software Engineer,2,4217.0,Attrited
4430,EMP04430,37,Male,Married,1,Technical,2012-11-27 12:17:31,Full-time,Travel_Rarely,43,Hybrid,8,Data Analyst,1,786.0,Active
4431,EMP04431,53,Male,Married,1,Medical,2014-07-16 12:34:43,Full-time,Travel_Frequently,40,Hybrid,4,Sales Executive,3,2603.0,Active
4432,EMP04432,52,Male,Married,4,Medical,2020-12-05 17:27:11,Full-time,Travel_Frequently,16,Office,20,HR Manager,4,,Active
4433,EMP04433,49,Male,Married,3,Medical,2013-07-14 17:26:46,Full-time,Non-Travel,40,Hybrid,1,Sales Executive,1,4310.0,Active
4434,EMP04434,41,Male,Single,3,Technical,2011-06-06 03:39:21,Full-time,Travel_Frequently,41,Hybrid,6,Data Analyst,4,,Active
4435,EMP04435,41,Male,Divorced,4,Medical,2020-01-06 09:32:00,Contract,Travel_Rarely,46,Remote,2,Sales Executive,2,2125.0,Active
4436,EMP04436,43,Male,Single,5,Marketing,2022-12-23 02:16:27,Full-time,Travel_Frequently,8,Remote,14,Data Analyst,5,,Active
4437,EMP04437,26,Male,Married,3,HR,2018-08-31 14:25:14,Full-time,Travel_Frequently,24,Hybrid,18,HR Manager,4,,Active
4438,EMP04438,42,Female,Divorced,2,Marketing,2022-07-08 23:34:55,Full-time,Travel_Frequently,16,Hybrid,10,HR Manager,4,,Active
4439,EMP04439,58,Female,Divorced,3,HR,2020-10-06 18:16:04,Contract,Travel_Rarely,27,Remote,1,Manager,4,,Active
4440,EMP04440,57,Male,Single,5,HR,2017-04-25 23:07:47,Full-time,Travel_Rarely,2,Office,3,Software Engineer,5,,Attrited
4441,EMP04441,28,Female,Single,1,Medical,2010-01-19 15:35:02,Full-time,Non-Travel,20,Remote,20,Sales Executive,1,29.0,Attrited
4442,EMP04442,55,Male,Single,1,Medical,2013-01-23 13:53:33,Contract,Travel_Frequently,20,Remote,4,Software Engineer,3,2945.0,Active
4443,EMP04443,31,Male,Divorced,1,Technical,2021-07-14 05:07:21,Contract,Non-Travel,20,Remote,18,Sales Executive,5,,Active
4444,EMP04444,44,Female,Divorced,3,Life Sciences,2018-06-01 14:30:47,Contract,Non-Travel,19,Remote,8,Manager,1,789.0,Active
4445,EMP04445,41,Male,Divorced,1,Marketing,2015-04-21 15:06:11,Full-time,Travel_Rarely,18,Remote,9,Manager,2,2254.0,Attrited
4446,EMP04446,22,Male,Married,5,Technical,2021-10-22 10:35:31,Full-time,Non-Travel,13,Office,19,HR Manager,1,3740.0,Attrited
4447,EMP04447,39,Male,Married,5,Technical,2020-01-03 02:47:21,Full-time,Travel_Frequently,17,Remote,2,HR Manager,4,,Active
4448,EMP04448,59,Male,Single,3,Marketing,2013-08-17 18:53:56,Full-time,Non-Travel,33,Remote,9,HR Manager,1,2675.0,Active
4449,EMP04449,48,Male,Divorced,2,Marketing,2019-01-24 09:41:56,Full-time,Travel_Rarely,28,Office,3,Sales Executive,1,1250.0,Active
4450,EMP04450,37,Male,Single,3,HR,2019-08-03 20:04:58,Full-time,Travel_Rarely,5,Hybrid,2,Software Engineer,2,1624.0,Active
4451,EMP04451,26,Male,Divorced,1,Life Sciences,2017-01-05 18:45:19,Full-time,Travel_Rarely,28,Office,7,Software Engineer,2,4407.0,Active
4452,EMP04452,39,Female,Single,3,Medical,2013-08-21 05:24:34,Full-time,Travel_Frequently,25,Remote,17,HR Manager,1,2639.0,Active
4453,EMP04453,58,Female,Married,5,Life Sciences,2019-10-24 12:43:16,Full-time,Non-Travel,20,Hybrid,17,Manager,5,,Active
4454,EMP04454,48,Male,Divorced,3,Life Sciences,2015-04-05 10:50:28,Full-time,Travel_Frequently,21,Office,9,Software Engineer,2,2704.0,Attrited
4455,EMP04455,22,Female,Married,3,Medical,2020-03-05 05:35:03,Full-time,Travel_Rarely,13,Hybrid,1,Manager,4,,Active
4456,EMP04456,58,Male,Divorced,2,Life Sciences,2021-11-12 05:23:18,Full-time,Travel_Frequently,6,Office,1,HR Manager,5,,Active
4457,EMP04457,57,Male,Single,5,Technical,2015-11-12 17:28:07,Full-time,Travel_Rarely,29,Office,8,Sales Executive,1,4501.0,Active
4458,EMP04458,24,Male,Divorced,4,Technical,2014-04-18 09:24:52,Full-time,Travel_Frequently,42,Hybrid,17,Data Analyst,4,,Active
4459,EMP04459,42,Male,Married,4,Medical,2014-03-06 06:40:59,Full-time,Travel_Frequently,9,Hybrid,8,Software Engineer,4,,Attrited
4460,EMP04460,46,Female,Divorced,5,Medical,2012-03-13 23:26:18,Full-time,Non-Travel,29,Hybrid,19,HR Manager,5,,Active
4461,EMP04461,56,Female,Single,4,Marketing,2010-10-11 10:05:05,Full-time,Non-Travel,38,Hybrid,4,HR Manager,1,4604.0,Active
4462,EMP04462,33,Female,Divorced,1,Marketing,2013-04-07 16:39:51,Full-time,Travel_Rarely,1,Remote,18,Software Engineer,4,,Active
4463,EMP04463,52,Female,Married,4,Life Sciences,2011-11-06 18:18:16,Full-time,Non-Travel,30,Office,13,Data Analyst,2,1464.0,Attrited
4464,EMP04464,37,Male,Single,1,Life Sciences,2020-04-13 17:29:37,Full-time,Non-Travel,32,Remote,7,Sales Executive,2,1575.0,Attrited
4465,EMP04465,56,Female,Married,5,Medical,2021-08-18 00:53:35,Full-time,Travel_Frequently,23,Office,3,Software Engineer,5,,Active
4466,EMP04466,39,Male,Divorced,4,Life Sciences,2019-10-16 19:35:41,Full-time,Travel_Rarely,39,Remote,14,Sales Executive,2,4117.0,Active
4467,EMP04467,55,Male,Married,4,HR,2014-09-22 09:10:23,Contract,Travel_Frequently,10,Remote,9,HR Manager,3,2093.0,Active
4468,EMP04468,48,Female,Divorced,1,Technical,2019-09-21 00:19:28,Full-time,Travel_Frequently,44,Office,3,Software Engineer,1,2653.0,Active
4469,EMP04469,21,Male,Single,1,Life Sciences,2016-10-22 19:49:25,Full-time,Non-Travel,21,Remote,7,Sales Executive,4,,Active
4470,EMP04470,38,Female,Married,3,Life Sciences,2010-03-28 00:04:32,Contract,Non-Travel,26,Hybrid,15,Manager,4,,Active
4471,EMP04471,53,Female,Married,2,Marketing,2017-06-07 18:25:48,Contract,Travel_Rarely,15,Hybrid,4,Manager,5,,Active
4472,EMP04472,32,Female,Divorced,4,HR,2018-03-11 04:48:37,Full-time,Non-Travel,17,Remote,5,Manager,5,,Active
4473,EMP04473,28,Female,Married,2,Life Sciences,2014-01-27 09:31:39,Full-time,Travel_Frequently,35,Remote,9,Sales Executive,4,,Active
4474,EMP04474,44,Female,Married,2,Technical,2016-12-06 22:27:11,Full-time,Non-Travel,25,Office,3,Manager,2,717.0,Active
4475,EMP04475,36,Male,Single,4,Life Sciences,2019-05-14 07:12:56,Full-time,Travel_Rarely,15,Office,16,HR Manager,5,,Active
4476,EMP04476,24,Female,Divorced,1,Medical,2022-06-19 02:12:12,Full-time,Travel_Rarely,33,Remote,16,Sales Executive,3,4732.0,Active
4477,EMP04477,58,Female,Divorced,3,HR,2022-05-23 19:52:37,Full-time,Travel_Frequently,11,Office,19,HR Manager,5,,Active
4478,EMP04478,47,Male,Single,5,Life Sciences,2021-12-31 21:26:07,Contract,Travel_Frequently,24,Hybrid,9,Data Analyst,2,4143.0,Active
4479,EMP04479,29,Female,Single,4,HR,2016-11-13 19:13:41,Contract,Non-Travel,6,Hybrid,20,Sales Executive,1,1308.0,Attrited
4480,EMP04480,36,Female,Divorced,4,Life Sciences,2013-04-18 08:56:16,Contract,Travel_Rarely,28,Hybrid,1,Manager,3,4427.0,Attrited
4481,EMP04481,32,Male,Single,5,Technical,2015-01-25 08:23:48,Full-time,Travel_Frequently,29,Office,17,Manager,5,,Attrited
4482,EMP04482,51,Male,Single,2,Technical,2012-07-26 11:16:38,Full-time,Non-Travel,48,Office,12,Data Analyst,1,862.0,Active
4483,EMP04483,44,Female,Single,3,HR,2013-02-07 09:54:00,Full-time,Non-Travel,21,Office,9,Software Engineer,1,4812.0,Active
4484,EMP04484,34,Male,Divorced,2,Marketing,2019-04-16 03:08:47,Full-time,Non-Travel,12,Office,5,Data Analyst,4,,Attrited
4485,EMP04485,45,Female,Single,5,Marketing,2012-11-13 11:42:18,Full-time,Travel_Frequently,22,Remote,15,Manager,2,1098.0,Active
4486,EMP04486,54,Male,Married,5,Medical,2022-01-22 16:57:56,Full-time,Travel_Frequently,27,Remote,13,Manager,4,,Active
4487,EMP04487,23,Female,Married,3,Marketing,2021-08-15 23:41:58,Contract,Non-Travel,21,Remote,19,Software Engineer,2,1315.0,Active
4488,EMP04488,44,Female,Divorced,5,HR,2011-01-25 00:25:14,Contract,Non-Travel,15,Remote,3,Data Analyst,1,948.0,Attrited
4489,EMP04489,29,Female,Single,5,Marketing,2010-06-26 00:11:20,Full-time,Travel_Frequently,18,Hybrid,2,HR Manager,5,,Active
4490,EMP04490,46,Male,Married,3,Medical,2018-10-29 19:00:31,Full-time,Travel_Rarely,10,Office,13,Data Analyst,2,4596.0,Active
4491,EMP04491,40,Female,Divorced,4,Life Sciences,2012-05-16 08:29:56,Full-time,Non-Travel,22,Hybrid,7,HR Manager,2,731.0,Active
4492,EMP04492,30,Male,Married,2,Marketing,2018-01-13 05:43:42,Contract,Travel_Rarely,44,Office,9,Manager,1,2844.0,Active
4493,EMP04493,39,Female,Single,4,HR,2017-08-15 13:52:20,Full-time,Travel_Rarely,20,Remote,10,Manager,3,4578.0,Active
4494,EMP04494,23,Female,Divorced,4,HR,2022-10-21 16:18:01,Contract,Travel_Frequently,19,Hybrid,1,Data Analyst,1,326.0,Active
4495,EMP04495,44,Female,Married,2,Medical,2022-07-29 11:43:00,Full-time,Travel_Frequently,28,Office,16,Manager,1,4327.0,Active
4496,EMP04496,25,Female,Divorced,4,Medical,2016-06-01 06:49:42,Contract,Travel_Rarely,37,Remote,11,Software Engineer,2,3930.0,Active
4497,EMP04497,23,Female,Married,3,Technical,2012-01-06 21:09:54,Full-time,Travel_Frequently,44,Office,8,Sales Executive,1,3236.0,Active
4498,EMP04498,47,Male,Married,2,Technical,2013-09-19 23:11:31,Contract,Travel_Rarely,1,Office,13,HR Manager,4,,Active
4499,EMP04499,36,Male,Single,1,Technical,2012-07-09 00:57:28,Full-time,Travel_Rarely,34,Remote,16,Manager,1,3282.0,Active
4500,EMP04500,35,Male,Single,4,Life Sciences,2022-08-12 06:51:58,Full-time,Travel_Frequently,35,Hybrid,3,HR Manager,5,,Active
4501,EMP04501,55,Female,Married,5,HR,2018-12-28 11:41:15,Full-time,Travel_Frequently,26,Office,13,Data Analyst,1,555.0,Active
4502,EMP04502,32,Female,Divorced,2,Technical,2014-12-12 14:58:09,Contract,Non-Travel,30,Remote,17,Software Engineer,1,2471.0,Active
4503,EMP04503,46,Male,Divorced,1,HR,2011-02-16 22:06:47,Full-time,Travel_Frequently,12,Office,6,HR Manager,5,,Attrited
4504,EMP04504,54,Female,Single,5,Medical,2020-09-17 08:40:36,Full-time,Non-Travel,14,Office,10,Manager,3,203.0,Active
4505,EMP04505,43,Female,Married,1,Life Sciences,2011-10-18 16:07:49,Full-time,Travel_Frequently,39,Office,9,Sales Executive,3,4786.0,Attrited
4506,EMP04506,51,Female,Single,4,Medical,2011-11-18 09:25:51,Full-time,Travel_Frequently,4,Hybrid,18,Software Engineer,3,4880.0,Active
4507,EMP04507,40,Male,Married,5,HR,2021-02-26 15:50:31,Full-time,Travel_Frequently,12,Hybrid,17,Data Analyst,4,,Attrited
4508,EMP04508,32,Male,Married,4,Technical,2010-02-28 06:07:36,Full-time,Travel_Frequently,24,Hybrid,7,Manager,5,,Active
4509,EMP04509,43,Male,Single,5,Medical,2020-09-05 19:27:37,Full-time,Travel_Rarely,40,Hybrid,2,Software Engineer,4,,Active
4510,EMP04510,24,Male,Divorced,2,Marketing,2010-02-17 23:14:18,Full-time,Travel_Frequently,31,Remote,11,Manager,4,,Active
4511,EMP04511,43,Male,Single,3,Life Sciences,2022-03-12 13:54:45,Contract,Travel_Rarely,1,Hybrid,18,Data Analyst,4,,Attrited
4512,EMP04512,21,Female,Married,3,HR,2011-05-12 06:37:29,Full-time,Travel_Frequently,37,Office,3,Data Analyst,5,,Active
4513,EMP04513,45,Female,Single,1,Technical,2012-09-24 08:29:43,Contract,Travel_Frequently,1,Remote,14,Sales Executive,2,4768.0,Active
4514,EMP04514,22,Female,Divorced,5,Medical,2011-07-24 12:01:40,Full-time,Travel_Rarely,15,Office,20,Software Engineer,2,480.0,Active
4515,EMP04515,50,Female,Divorced,4,Life Sciences,2010-06-12 21:16:54,Full-time,Travel_Frequently,13,Hybrid,13,Sales Executive,3,3205.0,Active
4516,EMP04516,23,Male,Married,2,Technical,2021-02-12 02:43:02,Full-time,Non-Travel,29,Office,17,Sales Executive,4,,Active
4517,EMP04517,41,Male,Single,2,Medical,2012-09-20 15:48:40,Full-time,Non-Travel,45,Office,11,Sales Executive,3,2934.0,Active
4518,EMP04518,45,Female,Divorced,2,HR,2013-03-08 02:32:21,Full-time,Travel_Frequently,4,Office,7,HR Manager,4,,Active
4519,EMP04519,40,Male,Single,3,Marketing,2017-08-02 02:46:45,Contract,Non-Travel,15,Office,3,Data Analyst,3,2444.0,Active
4520,EMP04520,42,Female,Divorced,4,Marketing,2015-02-28 17:59:54,Contract,Non-Travel,44,Hybrid,3,Sales Executive,1,4255.0,Attrited
4521,EMP04521,41,Female,Married,2,HR,2015-11-25 12:36:56,Full-time,Non-Travel,40,Office,2,HR Manager,5,,Attrited
4522,EMP04522,53,Female,Married,2,Life Sciences,2022-08-28 23:18:06,Full-time,Non-Travel,48,Office,16,HR Manager,4,,Active
4523,EMP04523,58,Female,Single,1,HR,2017-11-17 01:07:59,Full-time,Travel_Rarely,12,Office,11,HR Manager,4,,Active
4524,EMP04524,35,Male,Married,5,Medical,2022-06-12 20:37:34,Contract,Travel_Rarely,25,Office,14,Sales Executive,4,,Active
4525,EMP04525,35,Female,Divorced,5,Life Sciences,2020-04-24 11:25:53,Full-time,Travel_Rarely,27,Hybrid,3,HR Manager,5,,Attrited
4526,EMP04526,45,Male,Married,5,Marketing,2016-12-08 08:18:03,Full-time,Non-Travel,6,Office,7,Sales Executive,1,2295.0,Attrited
4527,EMP04527,41,Female,Divorced,1,Medical,2019-11-21 15:43:03,Full-time,Non-Travel,23,Remote,8,Software Engineer,2,2747.0,Active
4528,EMP04528,44,Female,Divorced,3,Technical,2021-08-01 16:39:07,Full-time,Travel_Rarely,15,Remote,13,Data Analyst,5,,Active
4529,EMP04529,25,Female,Married,1,Technical,2018-01-12 11:21:14,Full-time,Non-Travel,39,Office,19,Manager,1,1195.0,Attrited
4530,EMP04530,26,Female,Divorced,2,Technical,2017-02-07 04:26:45,Contract,Travel_Rarely,5,Office,11,Sales Executive,3,1499.0,Active
4531,EMP04531,43,Male,Divorced,4,Marketing,2019-07-03 18:51:02,Contract,Travel_Rarely,23,Hybrid,1,Data Analyst,4,,Active
4532,EMP04532,24,Female,Single,2,HR,2011-09-25 05:11:11,Contract,Travel_Rarely,15,Remote,19,Sales Executive,4,,Active
4533,EMP04533,47,Male,Single,2,Life Sciences,2018-08-03 18:03:19,Full-time,Non-Travel,25,Hybrid,13,Software Engineer,2,516.0,Active
4534,EMP04534,38,Female,Single,4,Marketing,2021-07-15 22:08:16,Full-time,Travel_Rarely,30,Office,17,Data Analyst,3,4583.0,Active
4535,EMP04535,41,Female,Married,5,Medical,2022-12-27 00:42:33,Full-time,Travel_Frequently,44,Remote,9,Data Analyst,1,898.0,Attrited
4536,EMP04536,48,Female,Single,1,Medical,2013-11-29 01:53:16,Full-time,Travel_Rarely,43,Remote,19,HR Manager,3,4408.0,Active
4537,EMP04537,55,Male,Divorced,3,Technical,2021-01-27 10:30:27,Full-time,Travel_Rarely,4,Hybrid,19,Sales Executive,3,1672.0,Active
4538,EMP04538,42,Female,Married,2,Life Sciences,2010-08-27 03:00:35,Full-time,Travel_Frequently,13,Office,6,Sales Executive,2,2772.0,Active
4539,EMP04539,43,Female,Married,2,Technical,2011-08-25 08:23:05,Full-time,Non-Travel,40,Remote,7,Manager,1,4859.0,Active
4540,EMP04540,23,Female,Married,3,Medical,2020-10-17 17:19:20,Full-time,Travel_Rarely,39,Hybrid,5,HR Manager,2,3043.0,Active
4541,EMP04541,30,Female,Married,1,Medical,2020-11-30 03:43:56,Full-time,Travel_Frequently,23,Remote,8,HR Manager,1,694.0,Active
4542,EMP04542,45,Female,Divorced,2,HR,2013-12-19 08:44:05,Full-time,Non-Travel,16,Office,14,Manager,5,,Active
4543,EMP04543,28,Male,Divorced,3,HR,2011-07-23 10:53:39,Full-time,Travel_Frequently,35,Office,18,HR Manager,5,,Active
4544,EMP04544,31,Male,Single,2,HR,2022-08-06 16:05:03,Full-time,Travel_Rarely,16,Office,20,HR Manager,4,,Active
4545,EMP04545,25,Female,Married,5,Technical,2013-09-23 10:33:52,Full-time,Travel_Frequently,48,Hybrid,3,Software Engineer,2,4489.0,Active
4546,EMP04546,57,Female,Single,5,Life Sciences,2018-12-17 12:01:43,Full-time,Non-Travel,7,Office,8,Data Analyst,5,,Attrited
4547,EMP04547,58,Male,Divorced,2,HR,2021-08-10 14:33:46,Contract,Travel_Rarely,45,Hybrid,14,Manager,3,3746.0,Active
4548,EMP04548,49,Female,Married,2,Marketing,2010-05-02 00:03:16,Full-time,Travel_Frequently,13,Remote,14,Software Engineer,3,4840.0,Active
4549,EMP04549,25,Male,Divorced,5,HR,2011-01-26 19:26:12,Full-time,Non-Travel,29,Office,7,Software Engineer,5,,Active
4550,EMP04550,29,Female,Single,2,Technical,2011-08-23 00:11:05,Full-time,Non-Travel,39,Hybrid,6,Software Engineer,2,291.0,Active
4551,EMP04551,22,Female,Divorced,1,Life Sciences,2010-05-31 16:46:07,Contract,Travel_Rarely,20,Hybrid,6,HR Manager,4,,Active
4552,EMP04552,21,Male,Married,1,HR,2011-05-23 21:16:39,Full-time,Travel_Rarely,29,Hybrid,12,Manager,3,1415.0,Active
4553,EMP04553,50,Female,Married,4,Life Sciences,2015-09-26 04:20:55,Full-time,Travel_Rarely,18,Office,15,HR Manager,4,,Active
4554,EMP04554,31,Male,Single,1,Marketing,2011-12-28 09:35:16,Full-time,Travel_Rarely,22,Hybrid,19,HR Manager,3,4374.0,Active
4555,EMP04555,48,Male,Married,2,Medical,2019-11-19 12:07:11,Full-time,Travel_Frequently,36,Office,4,Software Engineer,1,2190.0,Active
4556,EMP04556,32,Male,Divorced,2,Life Sciences,2015-04-03 06:12:47,Full-time,Non-Travel,41,Office,3,Sales Executive,5,,Active
4557,EMP04557,59,Female,Divorced,3,HR,2013-06-24 00:29:25,Full-time,Travel_Rarely,48,Remote,13,Manager,2,3781.0,Active
4558,EMP04558,46,Male,Divorced,1,Technical,2012-08-28 19:20:25,Full-time,Travel_Rarely,36,Remote,16,Manager,3,393.0,Active
4559,EMP04559,33,Male,Divorced,5,Technical,2010-10-22 15:57:40,Full-time,Travel_Rarely,8,Office,13,Software Engineer,5,,Active
4560,EMP04560,28,Female,Single,5,Technical,2014-01-30 03:08:28,Full-time,Travel_Frequently,3,Remote,10,Software Engineer,4,,Attrited
4561,EMP04561,48,Female,Divorced,4,Technical,2018-04-26 15:35:04,Full-time,Non-Travel,29,Hybrid,13,Data Analyst,2,3174.0,Active
4562,EMP04562,50,Female,Single,3,Life Sciences,2018-05-27 22:43:20,Full-time,Non-Travel,9,Office,8,Software Engineer,2,2085.0,Attrited
4563,EMP04563,29,Female,Divorced,5,Technical,2010-05-23 09:47:49,Full-time,Travel_Rarely,8,Remote,12,HR Manager,5,,Active
4564,EMP04564,59,Female,Single,4,Medical,2015-03-10 09:33:14,Full-time,Non-Travel,30,Hybrid,8,Software Engineer,5,,Active
4565,EMP04565,51,Female,Divorced,1,Marketing,2016-06-03 05:36:41,Full-time,Travel_Frequently,12,Office,9,Manager,5,,Active
4566,EMP04566,41,Male,Divorced,3,Life Sciences,2015-08-15 06:42:44,Contract,Non-Travel,46,Hybrid,10,Sales Executive,1,1560.0,Active
4567,EMP04567,54,Female,Single,3,Life Sciences,2018-09-29 04:32:38,Full-time,Travel_Rarely,28,Office,7,Sales Executive,1,4988.0,Attrited
4568,EMP04568,51,Male,Married,2,Technical,2017-07-18 19:30:50,Full-time,Non-Travel,42,Remote,3,HR Manager,2,3054.0,Active
4569,EMP04569,45,Female,Married,1,Technical,2016-10-11 20:15:04,Full-time,Travel_Frequently,49,Hybrid,5,Sales Executive,5,,Active
4570,EMP04570,32,Male,Married,3,Life Sciences,2011-03-27 02:01:28,Full-time,Travel_Frequently,43,Remote,3,Software Engineer,1,2353.0,Active
4571,EMP04571,21,Male,Single,4,Technical,2020-11-03 05:58:01,Full-time,Non-Travel,10,Hybrid,18,Sales Executive,2,4352.0,Active
4572,EMP04572,42,Female,Married,5,Technical,2021-10-16 20:22:34,Full-time,Non-Travel,13,Hybrid,19,Software Engineer,3,1416.0,Active
4573,EMP04573,57,Female,Married,1,Technical,2019-11-14 18:21:22,Full-time,Travel_Rarely,2,Hybrid,10,Data Analyst,5,,Active
4574,EMP04574,21,Male,Single,1,Technical,2015-03-15 22:11:40,Full-time,Travel_Rarely,1,Hybrid,9,Manager,1,2670.0,Active
4575,EMP04575,21,Female,Married,3,Technical,2013-01-12 15:58:08,Full-time,Travel_Rarely,22,Remote,7,HR Manager,2,1030.0,Active
4576,EMP04576,41,Female,Married,3,HR,2014-07-06 20:07:39,Full-time,Non-Travel,33,Hybrid,1,Data Analyst,5,,Attrited
4577,EMP04577,35,Male,Married,3,HR,2022-05-18 07:02:07,Full-time,Travel_Frequently,16,Remote,10,Sales Executive,2,2998.0,Active
4578,EMP04578,37,Male,Single,4,HR,2020-04-05 14:31:42,Full-time,Travel_Frequently,42,Hybrid,2,HR Manager,3,1331.0,Active
4579,EMP04579,42,Male,Single,2,Life Sciences,2015-08-19 20:07:16,Full-time,Non-Travel,29,Office,6,Software Engineer,2,1026.0,Active
4580,EMP04580,58,Female,Married,3,Marketing,2019-06-24 21:32:12,Full-time,Travel_Frequently,10,Office,6,Data Analyst,2,3230.0,Active
4581,EMP04581,55,Female,Married,2,Life Sciences,2016-04-17 00:14:36,Full-time,Travel_Frequently,39,Hybrid,8,Manager,3,818.0,Active
